year,i,j,n_j,n_p,t_p,t_c,first_name,family_name,gender
2017,GAUTHIER MARIO,2017_ST36,15,1,4,2,MARIO,GAUTHIER,m
2017,GAVA ROY,2017_ST38,15,1,1,1,ROY,GAVA,m
2017,GAYER LAURENT,2017_ST71,10,1,6,5,LAURENT,GAYER,m
2017,GAYON VINCENT,2017_ST4,12,2,6,5,VINCENT,GAYON,m
2017,GAYON VINCENT,2017_ST75,10,2,6,5,VINCENT,GAYON,m
2017,GAYTE MARIE,2017_ST32,10,1,1,1,MARIE,GAYTE,f
2017,GEAY BERTRAND,2017_ST46,13,1,2,2,BERTRAND,GEAY,m
2017,GEISSER VINCENT,2017_ST54,11,1,3,2,VINCENT,GEISSER,m
2017,GELLIBERT MISHELLE,2017_ST41,8,1,1,1,MISHELLE,GELLIBERT,f
2017,GEOFFRAY MARIE LAURE,2017_ST2,17,1,2,2,MARIE LAURE,GEOFFRAY,f
2017,GEORGAKAKIS DIDIER,2017_ST18,10,3,6,4,DIDIER,GEORGAKAKIS,m
2017,GEORGAKAKIS DIDIER,2017_ST19,12,3,6,4,DIDIER,GEORGAKAKIS,m
2017,GEORGAKAKIS DIDIER,2017_AD1,4,3,6,4,DIDIER,GEORGAKAKIS,m
2017,GERMIYANOGLU OKAN,2017_ST63,7,2,3,2,OKAN,GERMIYANOGLU,m
2017,GERMIYANOGLU OKAN,2017_ST69,23,2,3,2,OKAN,GERMIYANOGLU,m
2017,GIANONCELLI EVE,2017_ST3,20,2,3,2,EVE,GIANONCELLI,f
2017,GIANONCELLI EVE,2017_ST56,7,2,3,2,EVE,GIANONCELLI,f
2017,GIBRIL SUZAN,2017_ST60,9,1,1,1,SUZAN,GIBRIL,f
2017,GLORIOZOVA EKATERINA,2017_ST60,9,1,1,1,EKATERINA,GLORIOZOVA,f
2017,GOKCE TUNCEL,2017_ST60,9,1,1,1,TUNCEL,GOKCE,f
2017,GOLLAC SYBILLE,2017_ST8,15,1,2,2,SYBILLE,GOLLAC,f
2017,GOMBIN JOEL,2017_ST48,13,2,10,5,JOEL,GOMBIN,m
2017,GOMBIN JOEL,2017_ST52,11,2,10,5,JOEL,GOMBIN,m
2017,GONCALVES CECILE,2017_ST56,7,1,1,1,CECILE,GONCALVES,f
2017,GONZALES VERONICA,2017_ST73,14,1,1,1,VERONICA,GONZALES,f
2017,GOUARD DAVID,2017_ST33,11,1,7,4,DAVID,GOUARD,m
2017,GOUARNE ISABELLE,2017_ST3,20,1,1,1,ISABELLE,GOUARNE,f
2017,GOUMRI MAEL,2017_ST8,15,1,1,1,MAEL,GOUMRI,m
2017,GOURGUES GUILLAUME,2017_ST4,12,3,14,5,GUILLAUME,GOURGUES,m
2017,GOURGUES GUILLAUME,2017_ST5,12,3,14,5,GUILLAUME,GOURGUES,m
2017,GOURGUES GUILLAUME,2017_ST43,10,3,14,5,GUILLAUME,GOURGUES,m
2017,GRAJALES JACOBO,2017_ST67,8,2,5,4,JACOBO,GRAJALES,m
2017,GRAJALES JACOBO,2017_ST68,8,2,5,4,JACOBO,GRAJALES,m
2017,GRANDJEAN GEOFFREY,2017_ST36,15,1,1,1,GEOFFREY,GRANDJEAN,m
2017,GRANIER BENOIT,2017_ST10,10,1,2,2,BENOIT,GRANIER,m
2017,GREFFET FABIENNE,2017_ST44,18,1,2,2,FABIENNE,GREFFET,f
2017,GREGORY MARIE ANGE,2017_ST34,10,1,1,1,MARIE ANGE,GREGORY,f
2017,GRIS CHRISTELLE,2017_ST2,17,1,2,2,CHRISTELLE,GRIS,f
2017,GROSINI MARION,2017_ST13,11,1,1,1,MARION,GROSINI,f
2017,GROSSETETE MATTHIEU,2017_ST23,10,1,1,1,MATTHIEU,GROSSETETE,m
2017,GROUARD HELENE,2017_ST54,11,1,1,1,HELENE,GROUARD,f
2017,GROZ ARTHUR,2017_ST44,18,1,1,1,ARTHUR,GROZ,m
2017,GRZYBOWSKI JANIS,2017_ST68,8,1,1,1,JANIS,GRZYBOWSKI,m
2017,GUERRIN JOANA,2017_ST7,9,1,2,2,JOANA,GUERRIN,f
2017,GUEVARA ERICA,2017_ST49,11,1,2,2,ERICA,GUEVARA,f
2017,GUICHARD SYLVIE,2017_ST32,10,1,1,1,SYLVIE,GUICHARD,f
2017,GUIDI DILETTA,2017_ST58,10,1,1,1,DILETTA,GUIDI,f
2017,GUIFFAULT FLORE,2017_ST70,6,1,1,1,FLORE,GUIFFAULT,f
2017,GUIGNARD LISON,2017_ST28,13,1,2,2,LISON,GUIGNARD,f
2017,GUILLE PAUL,2017_ST52,11,1,1,1,PAUL,GUILLE,m
2017,GUIMONT CLEMENCE,2017_ST7,9,2,2,1,CLEMENCE,GUIMONT,f
2017,GUIMONT CLEMENCE,2017_ST76,9,2,2,1,CLEMENCE,GUIMONT,f
2017,GUIONNET CHRISTINE,2017_ST45,13,1,1,1,CHRISTINE,GUIONNET,f
2017,GUISELIN JEAN,2017_ST40,7,1,1,1,JEAN,GUISELIN,m
2017,GUYARD ALEXANDRINE,2017_ST27,12,1,1,1,ALEXANDRINE,GUYARD,f
2017,GUYON STEPHANIE,2017_ST39,10,2,6,4,STEPHANIE,GUYON,f
2017,GUYON STEPHANIE,2017_ST47,11,2,6,4,STEPHANIE,GUYON,f
2017,HA HELEN,2017_ST76,9,1,1,1,HELEN,HA,f
2017,HABOUZIT REMI,2017_ST12,11,1,1,1,REMI,HABOUZIT,m
2017,HADJ BELGACEM SAMIR,2017_ST50,13,1,3,3,SAMIR,HADJ BELGACEM,m
2017,HAEGEL FLORENCE,2017_ST51,15,1,6,4,FLORENCE,HAEGEL,f
2017,HALLER ZOE,2017_ST45,13,1,1,1,ZOE,HALLER,f
2017,HALPERN CHARLOTTE,2017_ST11,13,3,11,5,CHARLOTTE,HALPERN,f
2017,HALPERN CHARLOTTE,2017_ST20,13,3,11,5,CHARLOTTE,HALPERN,f
2017,HALPERN CHARLOTTE,2017_ST21,8,3,11,5,CHARLOTTE,HALPERN,f
2017,HAMIDI CAMILLE,2017_ST39,10,2,5,3,CAMILLE,HAMIDI,f
2017,HAMIDI CAMILLE,2017_ST51,15,2,5,3,CAMILLE,HAMIDI,f
2017,HASSENTEUFEL PATRICK,2017_ST19,12,2,10,5,PATRICK,HASSENTEUFEL,m
2017,HASSENTEUFEL PATRICK,2017_ST20,13,2,10,5,PATRICK,HASSENTEUFEL,m
2017,HAUCHECORNE MATHIEU,2017_ST3,20,1,5,4,MATHIEU,HAUCHECORNE,m
2017,HAURAY BORIS,2017_ST24,11,1,3,3,BORIS,HAURAY,m
2017,HAUTE TRISTAN,2017_ST48,13,1,2,2,TRISTAN,HAUTE,m
2017,HAY COLIN,2017_ST4,12,1,2,2,COLIN,HAY,m
2017,HAYAT SAMUEL,2017_ST30,10,1,5,5,SAMUEL,HAYAT,m
2017,HECKLER SIMON,2017_ST43,10,1,1,1,SIMON,HECKLER,m
2017,HELY MATTHIEU,2017_ST59,19,1,1,1,MATTHIEU,HELY,m
2017,HEMRAN ELISA,2017_ST29,11,1,1,1,ELISA,HEMRAN,f
2017,HENRY EMMANUEL,2017_ST6,13,2,6,4,EMMANUEL,HENRY,m
2017,HENRY EMMANUEL,2017_ST8,15,2,6,4,EMMANUEL,HENRY,m
2017,HENOEKL THOMAS,2017_ST69,23,1,1,1,THOMAS,HENOEKL,m
2017,HERSANT JEANNE,2017_ST64,12,1,2,2,JEANNE,HERSANT,f
2017,HEURTIN JEAN PHILIPPE,2017_ST1,18,1,6,4,JEAN PHILIPPE,HEURTIN,m
2017,HIPPLER THOMAS,2017_ST68,8,1,1,1,THOMAS,HIPPLER,m
2017,HMED CHOUKRI,2017_ST2,17,1,3,3,CHOUKRI,HMED,m
2017,HOBEIKA ALEXANDRE,2017_ST14,10,1,3,3,ALEXANDRE,HOBEIKA,m
2017,HOLEINDRE JEAN VINCENT,2017_ST61,8,1,7,5,JEAN VINCENT,HOLEINDRE,m
2017,HORNUNG JOHANNA,2017_ST25,9,1,1,1,JOHANNA,HORNUNG,f
2017,HOURCADE JEAN CHARLES,2017_ST72,13,1,1,1,JEAN CHARLES,HOURCADE,m
2017,HOURCADE RENAUD,2017_ST16,16,2,6,5,RENAUD,HOURCADE,m
2017,HOURCADE RENAUD,2017_ST23,10,2,6,5,RENAUD,HOURCADE,m
2017,HOURDEAU STEPHANIE,2017_ST6,13,1,1,1,STEPHANIE,HOURDEAU,f
2017,HOUTE ARNAUD,2017_ST68,8,1,1,1,ARNAUD,HOUTE,m
2017,HUANG XILIN CELINE,2017_ST69,23,1,1,1,CELINE,HUANG XILIN,f
2017,HUBE NICOLAS,2017_ST1,18,2,4,3,NICOLAS,HUBE,m
2017,HUBE NICOLAS,2017_AD3,6,2,4,3,NICOLAS,HUBE,m
2017,HUC ARNAUD,2017_ST36,15,1,1,1,ARNAUD,HUC,m
2017,IBRAHIM ABDELBASSET,2017_ST73,14,1,1,1,ABDELBASSET,IBRAHIM,m
2017,ICARD VALERIE,2017_ST13,11,1,1,1,VALERIE,ICARD,f
2017,IMBEAU LOUIS,2017_ST38,15,1,1,1,LOUIS,IMBEAU,m
2017,JABBOUR JANA,2017_ST66,8,1,1,1,JANA,JABBOUR,f
2017,JACQUEMART ALBAN,2017_ST28,13,1,1,1,ALBAN,JACQUEMART,m
2017,JAKSIC MILENA,2017_ST64,12,1,3,3,MILENA,JAKSIC,f
2017,JAUNAIT ALEXANDRE,2017_ST28,13,1,3,3,ALEXANDRE,JAUNAIT,m
2017,JOUANNEAU SOLENNE,2017_ST53,8,1,3,3,SOLENNE,JOUANNEAU,f
2017,JOUHANNEAU CECILE,2017_ST67,8,1,4,4,CECILE,JOUHANNEAU,f
2017,JOURDAIN EDOUARD,2017_ST57,9,1,1,1,EDOUARD,JOURDAIN,m
2017,JULLIARD EMILIEN,2017_ST24,11,1,2,2,EMILIEN,JULLIARD,m
2017,JUVEN PIERRE ANDRE,2017_ST8,15,1,2,2,ANDRE,JUVEN PIERRE,m
2017,KACIAF NICOLAS,2017_ST1,18,3,9,4,NICOLAS,KACIAF,m
2017,KACIAF NICOLAS,2017_ST49,11,3,9,4,NICOLAS,KACIAF,m
2017,KACIAF NICOLAS,2017_AD3,6,3,9,4,NICOLAS,KACIAF,m
2017,KALIBATAITE ZIVILE,2017_ST63,7,1,1,1,ZIVILE,KALIBATAITE,f
2017,KALUSZYNSKI MARTINE,2017_ST59,19,1,2,2,MARTINE,KALUSZYNSKI,f
2017,KAMEL NADIA,2017_ST28,13,1,1,1,NADIA,KAMEL,f
2017,KAPP SEBASTIEN,2017_ST15,9,1,1,1,SEBASTIEN,KAPP,m
2017,KARIMI HANANE,2017_ST53,8,1,1,1,HANANE,KARIMI,f
2017,KAYA SUMBUL,2017_ST50,13,1,3,3,SUMBUL,KAYA,f
2017,VIVI KEFALA,2017_ST66,8,1,1,1,KEFALA,VIVI,f
2017,KERNALEGENN TUDI,2017_ST41,8,1,1,1,TUDI,KERNALEGENN,m
2017,KEYHANI NARGUESSE,2017_ST50,13,1,1,1,NARGUESSE,KEYHANI,f
2017,KLEKOWSKI VON KOPPENFELS AMANDA,2017_ST41,8,1,1,1,AMANDA,KLEKOWSKI VON KOPPENFELS,f
2017,KOVACS ATTILA,2017_ST38,15,1,1,1,ATTILA,KOVACS,m
2017,LABUSSIERE MARIE,2017_ST27,12,1,1,1,MARIE,LABUSSIERE,f
2017,LABUSSIERE OLIVIER,2017_ST17,14,1,1,1,OLIVIER,LABUSSIERE,m
2017,LACUISSE MARIE ESTHER,2017_ST67,8,1,2,2,MARIE ESTHER,LACUISSE,f
2017,LAMB THOMA,2017_ST10,10,1,1,1,THOMA,LAMB,m
2017,LANCELEVEE CAMILLE,2017_ST13,11,1,3,3,CAMILLE,LANCELEVEE,f
2017,LANCIEN ANNE,2017_ST32,10,1,1,1,ANNE,LANCIEN,f
2017,LANG MARION,2017_ST50,13,1,1,1,MARION,LANG,f
2017,LARCHER SILYANE,2017_ST50,13,1,1,1,SILYANE,LARCHER,f
2017,LATOUR BRUNO,2017_CP,4,1,1,1,BRUNO,LATOUR,m
2017,LAURENS SYLVAIN,2017_ST19,12,1,3,2,SYLVAIN,LAURENS,m
2017,LAURENT BRICE,2017_ST19,12,1,3,3,BRICE,LAURENT,m
2017,LAVABRE ALICE,2017_ST51,15,1,1,1,ALICE,LAVABRE,f
2017,LAVIGNE DELVILLE PHILIPPE,2017_ST21,8,1,2,2,PHILIPPE,LAVIGNE DELVILLE,m
2017,LE BOURHIS JEAN PIERRE,2017_ST16,16,3,7,4,JEAN PIERRE,LE BOURHIS,m
2017,LE BOURHIS JEAN PIERRE,2017_ST22,12,3,7,4,JEAN PIERRE,LE BOURHIS,m
2017,LE BOURHIS JEAN PIERRE,2017_ST23,10,3,7,4,JEAN PIERRE,LE BOURHIS,m
2017,LE CAROFF CORALIE,2017_ST52,11,1,1,1,CORALIE,LE CAROFF,f
2017,LE DIGOL CHRISTOPHE,2017_ST3,20,2,4,3,CHRISTOPHE,LE DIGOL,m
2017,LE DIGOL CHRISTOPHE,2017_ST48,13,2,4,3,CHRISTOPHE,LE DIGOL,m
2017,LE GALES PATRICK,2017_ST11,13,2,6,4,PATRICK,LE GALES,m
2017,LE GALES PATRICK,2017_ST18,10,2,6,4,PATRICK,LE GALES,m
2017,LE MAZIER JULIE,2017_ST3,20,1,2,2,JULIE,LE MAZIER,f
2017,LE NAOUR GWENOLA,2017_ST12,11,2,3,2,GWENOLA,LE NAOUR,f
2017,LE NAOUR GWENOLA,2017_ST51,15,2,3,2,GWENOLA,LE NAOUR,f
2017,LE SAOUT REMY,2017_ST34,10,1,4,4,REMY,LE SAOUT,m
2017,LEBOYER OLIVIA,2017_ST74,8,1,3,3,OLIVIA,LEBOYER,f
2017,LEBROU VINCENT,2017_ST19,12,2,4,3,VINCENT,LEBROU,m
2017,LEBROU VINCENT,2017_ST22,12,2,4,3,VINCENT,LEBROU,m
2017,LECHAUX BLEUWENN,2017_ST45,13,2,3,2,BLEUWENN,LECHAUX,f
2017,LECLER ROMAIN,2017_ST2,17,1,3,2,ROMAIN,LECLER,m
2017,LECLERC ARNAULD,2017_ST74,8,1,2,2,ARNAULD,LECLERC,m
2017,LECOMTE DAMIEN,2017_ST37,14,1,1,1,DAMIEN,LECOMTE,m
2017,LEDOUX CLEMENCE,2017_ST5,12,1,6,4,CLEMENCE,LEDOUX,f
2017,LEE KILHO,2017_ST1,18,1,1,1,KILHO,LEE,m
2017,LEFEBURE PIERRE,2017_ST39,10,1,6,4,PIERRE,LEFEBURE,m
2017,LEFEBVRE REMY,2017_ST42,10,1,1,1,REMY,LEFEBVRE,m
2017,LEFRANC SANDRINE,2017_ST64,12,2,8,4,SANDRINE,LEFRANC,f
2017,LEFRANC SANDRINE,2017_ST67,8,2,8,4,SANDRINE,LEFRANC,f
2017,LEGRAND FLORENT,2017_ST34,10,1,1,1,FLORENT,LEGRAND,m
2017,LEGRIS MARTINE,2017_ST44,18,1,2,2,MARTINE,LEGRIS,f
2017,LEHINGUE PATRICK,2017_ST42,10,1,6,5,PATRICK,LEHINGUE,m
2017,LEHUGER CLEMENTINE,2017_ST33,11,1,1,1,CLEMENTINE,LEHUGER,f
2017,LELOUP MATHILDE,2017_ST73,14,1,1,1,MATHILDE,LELOUP,f
2017,LEMOINE BENJAMIN,2017_ST4,12,3,7,4,BENJAMIN,LEMOINE,m
2017,LEMOINE BENJAMIN,2017_ST19,12,3,7,4,BENJAMIN,LEMOINE,m
2017,LEMOINE BENJAMIN,2017_ST73,14,3,7,4,BENJAMIN,LEMOINE,m
2017,LEONARD THOMAS,2017_ST44,18,1,2,2,THOMAS,LEONARD,m
2017,LEPINAY THOMAS,2017_ST75,10,1,1,1,THOMAS,LEPINAY,m
2017,LEPONT ULRIKE,2017_ST8,15,2,4,3,ULRIKE,LEPONT,f
2017,LEPONT ULRIKE,2017_ST20,13,2,4,3,ULRIKE,LEPONT,f
2017,LEPRETRE NICOLAS,2017_ST10,10,1,2,2,NICOLAS,LEPRETRE,m
2017,LEQUESNE CHRISTIAN,2017_ST69,23,1,2,2,CHRISTIAN,LEQUESNE,m
2017,LESCLOUPE CLEMENT,2017_ST36,15,1,1,1,CLEMENT,LESCLOUPE,m
2017,LETOURNEUR GUILLAUME,2017_ST48,13,1,1,1,GUILLAUME,LETOURNEUR,m
2017,LEVAILLANT MELISSA,2017_ST69,23,1,1,1,MELISSA,LEVAILLANT,f
2017,LEVEQUE ANTOINE,2017_ST11,13,1,1,1,ANTOINE,LEVEQUE,m
2017,LEVEQUE SANDRINE,2017_ST49,11,1,4,4,SANDRINE,LEVEQUE,f
2017,LEVY JULIEN,2017_ST51,15,1,1,1,JULIEN,LEVY,m
2017,LHOMMEAU LEV,2017_ST20,13,1,1,1,LEV,LHOMMEAU,m
2017,LIEUTAUD MARION,2017_ST37,14,1,1,1,MARION,LIEUTAUD,f
2017,LINCONSTANT LEA,2017_ST26,13,1,1,1,LEA,LINCONSTANT,f
2017,LINHARDT DOMINIQUE,2017_ST68,8,1,3,3,DOMINIQUE,LINHARDT,m
2017,LONCLE PATRICIA,2017_ST36,15,2,2,1,PATRICIA,LONCLE,f
2017,LONCLE PATRICIA,2017_ST51,15,2,2,1,PATRICIA,LONCLE,f
2017,LOUEY SOPHIE,2017_ST48,13,1,2,2,SOPHIE,LOUEY,f
2017,LOUIS JULIEN,2017_ST19,12,1,1,1,JULIEN,LOUIS,m
2017,MABI CLEMENT,2017_ST1,18,2,3,2,CLEMENT,MABI,m
2017,MABI CLEMENT,2017_ST43,10,2,3,2,CLEMENT,MABI,m
2017,MADBOULY MAYADA,2017_ST49,11,1,1,1,MAYADA,MADBOULY,f
2017,MAHBOULI SAMI,2017_ST35,8,1,1,1,SAMI,MAHBOULI,m
2017,MAINSANT GWENAELLE,2017_ST26,13,1,5,5,GWENAELLE,MAINSANT,f
2017,MAISETTI NICOLAS,2017_ST7,9,3,6,3,NICOLAS,MAISETTI,m
2017,MAISETTI NICOLAS,2017_ST9,14,3,6,3,NICOLAS,MAISETTI,m
2017,MAISETTI NICOLAS,2017_ST60,9,3,6,3,NICOLAS,MAISETTI,m
2017,MALIE ANAIS,2017_ST47,11,1,1,1,ANAIS,MALIE,f
2017,MALMANCHE HELENE,2017_ST27,12,1,1,1,HELENE,MALMANCHE,f
2017,MANDRET ANTOINE,2017_ST31,11,1,2,2,ANTOINE,MANDRET,m
2017,MANGENOT MICHEL,2017_ST40,7,1,4,4,MICHEL,MANGENOT,m
2017,MANGIN MAILYS,2017_ST69,23,1,2,2,MAILYS,MANGIN,f
2017,MARCON TAINA,2017_ST28,13,1,1,1,TAINA,MARCON,f
2017,MARIE INES,2017_ST55,8,1,1,1,INES,MARIE,f
2017,MARIETTE AUDREY,2017_ST12,11,1,1,1,AUDREY,MARIETTE,f
2017,MARNEUR VICTOR,2017_ST47,11,1,1,1,VICTOR,MARNEUR,m
2017,MARTIGNY VINCENT,2017_ST33,11,1,3,3,VINCENT,MARTIGNY,m
2017,MARTIN BENOIT,2017_ST73,14,1,2,2,BENOIT,MARTIN,m
2017,MARTIN CELINE,2017_ST36,15,2,2,1,CELINE,MARTIN,f
2017,MARTIN CELINE,2017_ST51,15,2,2,1,CELINE,MARTIN,f
2017,MARTINAIS EMMANUEL,2017_ST7,9,2,3,2,EMMANUEL,MARTINAIS,m
2017,MARTINAIS EMMANUEL,2017_ST22,12,2,3,2,EMMANUEL,MARTINAIS,m
2017,MARTY EMMANUEL,2017_ST44,18,1,1,1,EMMANUEL,MARTY,m
2017,MASSARDIER GILLES,2017_ST23,10,1,5,4,GILLES,MASSARDIER,m
2017,MASSEI SIMON,2017_ST52,11,1,1,1,SIMON,MASSEI,m
2017,MASSERAN ANNE,2017_ST17,14,1,1,1,ANNE,MASSERAN,f
2017,MASSICARD ELISE,2017_ST65,10,1,3,2,ELISE,MASSICARD,f
2017,MATHIEU LILIAN,2017_ST26,13,2,3,2,LILIAN,MATHIEU,m
2017,MATHIEU LILIAN,2017_ST64,12,2,3,2,LILIAN,MATHIEU,m
2017,MATHIEU MARILOU,2017_ST21,8,1,1,1,MARILOU,MATHIEU,f
2017,MATONTI FREDERIQUE,2017_ST26,13,1,10,4,FREDERIQUE,MATONTI,f
2017,MATUSZEWICZ REGIS,2017_ST44,18,1,1,1,REGIS,MATUSZEWICZ,m
2017,MAYANCE PIERRE,2017_ST14,10,2,2,1,PIERRE,MAYANCE,m
2017,MAYANCE PIERRE,2017_ST49,11,2,2,1,PIERRE,MAYANCE,m
2017,MAYAUX PIERRE LOUIS,2017_ST7,9,2,6,4,LOUIS,MAYAUX PIERRE,m
2017,MAYAUX PIERRE LOUIS,2017_ST16,16,2,6,4,LOUIS,MAYAUX PIERRE,m
2017,MAYER NONNA,2017_ST51,15,1,10,5,NONNA,MAYER,f
2017,MAZE CAMILLE,2017_ST72,13,1,2,2,CAMILLE,MAZE,f
2017,MAZEAU GUILLAUME,2017_AD2,4,1,2,2,GUILLAUME,MAZEAU,m
2017,MAZEAUD ALICE,2017_ST6,13,2,6,4,ALICE,MAZEAUD,f
2017,MAZEAUD ALICE,2017_ST9,14,2,6,4,ALICE,MAZEAUD,f
2017,MAZOUZ SARAH,2017_ST2,17,1,1,1,SARAH,MAZOUZ,f
2017,MCANDREWS JOHN,2017_ST38,15,1,1,1,JOHN,MCANDREWS,m
2017,MCNULTY TONY,2017_ST38,15,1,1,1,TONY,MCNULTY,m
2017,MEDE HARDY,2017_ST66,8,1,1,1,HARDY,MEDE,m
2017,MEIJER HUGO,2017_ST69,23,1,2,2,HUGO,MEIJER,m
2017,MERCHANT JENNIFER,2017_ST27,12,1,1,1,JENNIFER,MERCHANT,f
2017,MERLIN JULIEN,2017_ST16,16,1,1,1,JULIEN,MERLIN,m
2017,MESQUITA RAFAEL,2017_ST69,23,1,1,1,RAFAEL,MESQUITA,m
2017,MESZAROS THOMAS,2017_ST15,9,1,5,4,THOMAS,MESZAROS,m
2017,MEVELLEC ANNE,2017_ST36,15,1,5,4,ANNE,MEVELLEC,f
2017,MEYER CHRISTOPH,2017_ST69,23,1,1,1,CHRISTOPH,MEYER,m
2017,MIAS COLINE,2017_ST22,12,1,1,1,COLINE,MIAS,f
2017,MICHALOWSKI INES,2017_ST58,10,1,1,1,INES,MICHALOWSKI,f
2017,MICHEL HELENE,2017_ST24,11,1,4,3,HELENE,MICHEL,f
2017,MICHEL LAURA,2017_ST14,10,1,2,2,LAURA,MICHEL,f
2017,MICHON SEBASTIEN,2017_ST37,14,2,8,4,SEBASTIEN,MICHON,m
2017,MICHON SEBASTIEN,2017_ST38,15,2,8,4,SEBASTIEN,MICHON,m
2017,MIEYAA YOAN,2017_ST46,13,1,1,1,YOAN,MIEYAA,m
2017,MILET MARC,2017_ST24,11,1,3,2,MARC,MILET,m
2017,MITSUSHIMA NAGISA,2017_ST59,19,1,3,3,NAGISA,MITSUSHIMA,f
2017,MOALLIC MAELLE,2017_ST48,13,1,1,1,MAELLE,MOALLIC,f
2017,MOMMEJA ADELE,2017_ST2,17,1,1,1,ADELE,MOMMEJA,f
2017,MONCADA MARIE,2017_ST25,9,1,1,1,MARIE,MONCADA,f
2017,MONDAIN MARIE,2017_ST9,14,1,1,1,MARIE,MONDAIN,f
2017,MONGY AYMERIC,2017_ST29,11,1,1,1,AYMERIC,MONGY,m
2017,MONIER ANNE,2017_ST59,19,1,1,1,ANNE,MONIER,f
2017,MONNEAU EMMANUEL,2017_ST74,8,1,1,1,EMMANUEL,MONNEAU,m
2017,MONTAGNE SABINE,2017_ST5,12,1,1,1,SABINE,MONTAGNE,f
2017,MOREAU DE BELLAING CEDRIC,2017_ST68,8,1,4,3,CEDRIC,MOREAU DE BELLAING,m
2017,MORIER CLEMENT,2017_ST15,9,1,1,1,CLEMENT,MORIER,m
2017,MORIVAL YOHANN,2017_ST2,17,1,2,2,YOHANN,MORIVAL,m
2017,MORSELETTO PIERO,2017_ST72,13,1,1,1,PIERO,MORSELETTO,m
2017,MOTTA ALESSIO,2017_ST52,11,1,1,1,ALESSIO,MOTTA,m
2017,MOTTIER VERONIQUE,2017_ST28,13,1,2,2,VERONIQUE,MOTTIER,f
2017,MOUCHARD DANIEL,2017_ST70,6,1,1,1,DANIEL,MOUCHARD,m
2017,MOURALIS GUILLAUME,2017_ST64,12,1,3,3,GUILLAUME,MOURALIS,m
2017,MUETZELBURG IRINA,2017_ST65,10,1,1,1,IRINA,MUETZELBURG,f
2017,MULLER LEA,2017_ST44,18,1,1,1,LEA,MULLER,f
2017,MUMENTHALER CYRIL,2017_ST14,10,1,1,1,CYRIL,MUMENTHALER,m
2017,MUSTAFINA RENATA,2017_ST1,18,1,1,1,RENATA,MUSTAFINA,f
2017,NDIAYE MARIEME,2017_ST53,8,1,4,4,MARIEME,NDIAYE,f
2017,NAVARRO TANIA,2017_ST29,11,1,2,2,TANIA,NAVARRO,f
2017,NAY OLIVIER,2017_ST71,10,1,5,4,OLIVIER,NAY,m
2017,NDONGMO BERTRAND,2017_ST57,9,2,2,1,BERTRAND,NDONGMO,m
2017,NDONGMO BERTRAND,2017_ST59,19,2,2,1,BERTRAND,NDONGMO,m
2017,NEIHOUSER MARIE,2017_ST42,10,2,2,1,MARIE,NEIHOUSER,f
2017,NEIHOUSER MARIE,2017_ST44,18,2,2,1,MARIE,NEIHOUSER,f
2017,NEMOZ SOPHIE,2017_ST72,13,1,1,1,SOPHIE,NEMOZ,f
2017,NEVEU CATHERINE,2017_ST2,17,1,1,1,CATHERINE,NEVEU,f
2017,NICOLAS FREDERIC,2017_ST47,11,1,4,3,FREDERIC,NICOLAS,m
2017,NOA SYLVESTRE,2017_ST41,8,1,1,1,SYLVESTRE,NOA,m
2017,NOLLET JEREMIE,2017_ST1,18,3,8,4,JEREMIE,NOLLET,m
2017,NOLLET JEREMIE,2017_ST52,11,3,8,4,JEREMIE,NOLLET,m
2017,NOLLET JEREMIE,2017_AD3,6,3,8,4,JEREMIE,NOLLET,m
2017,NONJON MAGALI,2017_ST9,14,1,6,4,MAGALI,NONJON,f
2017,OMIEL JULIEN,2017_ST43,10,1,5,4,JULIEN,OMIEL,m
2017,OLLION ETIENNE,2017_ST37,14,2,7,4,ETIENNE,OLLION,m
2017,OLLION ETIENNE,2017_ST38,15,2,7,4,ETIENNE,OLLION,m
2017,OLLIVIER CAROLINE,2017_ST1,18,2,3,2,CAROLINE,OLLIVIER,f
2017,OLLIVIER CAROLINE,2017_AD3,6,2,3,2,CAROLINE,OLLIVIER,f
2017,ONGOLO SYMPHORIEN,2017_ST21,8,1,2,2,SYMPHORIEN,ONGOLO,m
2017,OTT ANNE CECILE,2017_ST46,13,1,1,1,ANNE CECILE,OTT,f
2017,PAGIS JULIE,2017_ST46,13,1,5,4,JULIE,PAGIS,f
2017,PALAU YVES,2017_ST3,20,1,2,2,YVES,PALAU,m
2017,PANNIER ALICE,2017_ST61,8,1,2,2,ALICE,PANNIER,f
2017,PAOLETTI MARION,2017_ST46,13,1,2,2,MARION,PAOLETTI,f
2017,PAQUEROT SYLVIE,2017_ST59,19,1,1,1,SYLVIE,PAQUEROT,f
2017,PARISSE JORDAN,2017_ST10,10,1,1,1,JORDAN,PARISSE,m
2017,PARTHENAY KEVIN,2017_ST40,7,1,2,2,KEVIN,PARTHENAY,m
2017,PASQUIER ROMAIN,2017_ST17,14,1,5,4,ROMAIN,PASQUIER,m
2017,PATARAN JULIE,2017_ST4,12,1,1,1,JULIE,PATARAN,f
2017,PATES REBECCA,2017_ST64,12,1,1,1,REBECCA,PATES,f
2017,PATINEAUX LENY,2017_ST8,15,1,1,1,LENY,PATINEAUX,m
2017,PAULANGE ALEXANDRE,2017_ST20,13,1,2,2,ALEXANDRE,PAULANGE,m
